datetime,symbol,open,high,low,close,volume
2022-05-20 15:15:00,NSE:NIFTY1!,16240.7,16265.45,16237.7,16257.5,994200.0
2022-05-20 15:30:00,NSE:NIFTY1!,16260.0,16275.0,16240.25,16271.4,843750.0
2022-05-23 09:30:00,NSE:NIFTY1!,16270.0,16337.95,16209.0,16246.7,1564800.0
2022-05-23 09:45:00,NSE:NIFTY1!,16245.9,16262.5,16185.25,16258.15,801800.0
2022-05-23 10:00:00,NSE:NIFTY1!,16256.85,16300.0,16255.65,16287.6,959750.0
2022-05-23 10:15:00,NSE:NIFTY1!,16287.9,16318.0,16272.45,16310.0,402200.0
2022-05-23 10:30:00,NSE:NIFTY1!,16312.95,16314.1,16277.2,16307.85,214050.0
2022-05-23 10:45:00,NSE:NIFTY1!,16309.2,16313.95,16295.05,16304.55,162350.0
2022-05-23 11:00:00,NSE:NIFTY1!,16306.05,16338.85,16296.0,16326.0,243800.0
2022-05-23 11:15:00,NSE:NIFTY1!,16327.2,16335.6,16306.4,16314.7,178600.0
2022-05-23 11:30:00,NSE:NIFTY1!,16314.5,16357.25,16314.0,16346.0,328500.0
2022-05-23 11:45:00,NSE:NIFTY1!,16345.0,16358.0,16332.45,16340.0,250850.0
2022-05-23 12:00:00,NSE:NIFTY1!,16338.6,16351.3,16326.0,16340.0,145450.0
2022-05-23 12:15:00,NSE:NIFTY1!,16340.8,16355.5,16328.65,16350.4,167150.0
2022-05-23 12:30:00,NSE:NIFTY1!,16352.4,16368.0,16344.05,16360.25,266450.0
2022-05-23 12:45:00,NSE:NIFTY1!,16361.0,16364.95,16310.0,16323.65,395950.0
2022-05-23 13:00:00,NSE:NIFTY1!,16323.1,16347.85,16312.15,16328.9,297250.0
2022-05-23 13:15:00,NSE:NIFTY1!,16328.05,16344.9,16319.35,16322.15,146800.0
2022-05-23 13:30:00,NSE:NIFTY1!,16322.0,16371.6,16321.35,16368.1,508500.0
2022-05-23 13:45:00,NSE:NIFTY1!,16367.8,16398.0,16338.65,16344.4,586300.0
2022-05-23 14:00:00,NSE:NIFTY1!,16342.55,16359.85,16302.7,16306.75,759050.0
2022-05-23 14:15:00,NSE:NIFTY1!,16301.1,16302.65,16220.1,16230.0,1072350.0
2022-05-23 14:30:00,NSE:NIFTY1!,16225.7,16258.8,16218.0,16242.0,515050.0
2022-05-23 14:45:00,NSE:NIFTY1!,16240.45,16247.0,16205.6,16223.55,456400.0
2022-05-23 15:00:00,NSE:NIFTY1!,16221.0,16254.0,16211.25,16230.0,577500.0
2022-05-23 15:15:00,NSE:NIFTY1!,16229.8,16242.5,16167.0,16183.15,827550.0
2022-05-23 15:30:00,NSE:NIFTY1!,16185.0,16194.4,16152.0,16164.9,603900.0
2022-05-24 09:30:00,NSE:NIFTY1!,16150.0,16236.0,16150.0,16161.1,887300.0
2022-05-24 09:45:00,NSE:NIFTY1!,16156.15,16182.9,16126.4,16132.8,771600.0
2022-05-24 10:00:00,NSE:NIFTY1!,16135.15,16159.95,16113.0,16114.05,382900.0
2022-05-24 10:15:00,NSE:NIFTY1!,16116.35,16126.25,16102.25,16117.0,306500.0
2022-05-24 10:30:00,NSE:NIFTY1!,16117.0,16123.25,16088.0,16118.0,392850.0
2022-05-24 10:45:00,NSE:NIFTY1!,16119.55,16151.35,16112.2,16124.05,395850.0
2022-05-24 11:00:00,NSE:NIFTY1!,16122.2,16144.3,16115.0,16127.3,142200.0
2022-05-24 11:15:00,NSE:NIFTY1!,16129.05,16135.65,16113.2,16115.0,216700.0
2022-05-24 11:30:00,NSE:NIFTY1!,16116.95,16132.05,16107.5,16131.2,170100.0
2022-05-24 11:45:00,NSE:NIFTY1!,16128.2,16192.75,16119.85,16191.0,510700.0
2022-05-24 12:00:00,NSE:NIFTY1!,16196.1,16219.95,16182.7,16193.6,590450.0
2022-05-24 12:15:00,NSE:NIFTY1!,16192.65,16194.0,16127.15,16160.5,369400.0
2022-05-24 12:30:00,NSE:NIFTY1!,16157.8,16190.0,16151.2,16169.0,279000.0
2022-05-24 12:45:00,NSE:NIFTY1!,16172.0,16203.55,16149.85,16184.45,387900.0
2022-05-24 13:00:00,NSE:NIFTY1!,16186.15,16204.0,16171.25,16191.3,231150.0
2022-05-24 13:15:00,NSE:NIFTY1!,16191.25,16232.5,16100.45,16114.1,1168600.0
2022-05-24 13:30:00,NSE:NIFTY1!,16112.05,16144.95,16093.25,16143.0,398750.0
2022-05-24 13:45:00,NSE:NIFTY1!,16142.45,16161.0,16122.9,16146.9,327850.0
2022-05-24 14:00:00,NSE:NIFTY1!,16145.65,16152.1,16112.7,16127.35,208550.0
2022-05-24 14:15:00,NSE:NIFTY1!,16126.7,16147.5,16098.7,16108.35,333950.0
2022-05-24 14:30:00,NSE:NIFTY1!,16106.15,16133.1,16053.35,16060.3,736650.0
2022-05-24 14:45:00,NSE:NIFTY1!,16059.5,16076.9,16042.6,16068.4,424200.0
2022-05-24 15:00:00,NSE:NIFTY1!,16068.25,16121.3,16034.05,16103.7,637200.0
2022-05-24 15:15:00,NSE:NIFTY1!,16103.05,16116.0,16082.2,16087.65,400300.0
2022-05-24 15:30:00,NSE:NIFTY1!,16086.8,16124.9,16086.15,16123.0,626900.0
2022-05-25 09:30:00,NSE:NIFTY1!,16168.05,16221.35,16168.0,16199.05,1056300.0
2022-05-25 09:45:00,NSE:NIFTY1!,16200.45,16209.65,16161.6,16168.0,534200.0
2022-05-25 10:00:00,NSE:NIFTY1!,16169.0,16176.35,16119.05,16139.4,435300.0
2022-05-25 10:15:00,NSE:NIFTY1!,16138.65,16150.95,16126.05,16133.55,240000.0
2022-05-25 10:30:00,NSE:NIFTY1!,16132.7,16135.05,16107.7,16126.0,350950.0
2022-05-25 10:45:00,NSE:NIFTY1!,16125.0,16152.95,16119.6,16137.0,245300.0
2022-05-25 11:00:00,NSE:NIFTY1!,16135.85,16149.0,16127.0,16129.55,148850.0
2022-05-25 11:15:00,NSE:NIFTY1!,16128.55,16159.95,16123.75,16155.45,206200.0
2022-05-25 11:30:00,NSE:NIFTY1!,16157.15,16163.1,16111.65,16119.15,358650.0
2022-05-25 11:45:00,NSE:NIFTY1!,16119.0,16126.9,16078.5,16087.5,426850.0
2022-05-25 12:00:00,NSE:NIFTY1!,16088.5,16088.5,16053.05,16058.8,364750.0
2022-05-25 12:15:00,NSE:NIFTY1!,16060.45,16072.45,16040.0,16067.55,402450.0
2022-05-25 12:30:00,NSE:NIFTY1!,16067.55,16092.0,16058.15,16066.4,290550.0
2022-05-25 12:45:00,NSE:NIFTY1!,16065.15,16088.9,16052.7,16054.1,238900.0
2022-05-25 13:00:00,NSE:NIFTY1!,16054.45,16066.25,16036.6,16042.6,295500.0
2022-05-25 13:15:00,NSE:NIFTY1!,16042.6,16058.65,16017.35,16058.65,572400.0
2022-05-25 13:30:00,NSE:NIFTY1!,16057.25,16062.05,16031.4,16035.7,397350.0
2022-05-25 13:45:00,NSE:NIFTY1!,16035.5,16035.85,15996.3,16009.15,493350.0
2022-05-25 14:00:00,NSE:NIFTY1!,16010.6,16018.3,15988.9,16009.8,337250.0
2022-05-25 14:15:00,NSE:NIFTY1!,16008.5,16074.35,16000.15,16062.55,570450.0
2022-05-25 14:30:00,NSE:NIFTY1!,16064.45,16081.0,16034.1,16038.0,819450.0
2022-05-25 14:45:00,NSE:NIFTY1!,16038.0,16046.95,16012.15,16012.15,407750.0
2022-05-25 15:00:00,NSE:NIFTY1!,16011.0,16027.75,15982.0,16013.0,516850.0
2022-05-25 15:15:00,NSE:NIFTY1!,16014.5,16024.0,15986.0,16008.45,455000.0
2022-05-25 15:30:00,NSE:NIFTY1!,16009.0,16037.4,16001.55,16018.7,607100.0
2022-05-26 09:30:00,NSE:NIFTY1!,16091.6,16122.75,16053.45,16073.0,591750.0
2022-05-26 09:45:00,NSE:NIFTY1!,16073.0,16079.95,16031.6,16033.95,383800.0
2022-05-26 10:00:00,NSE:NIFTY1!,16032.9,16053.0,16020.2,16036.15,502500.0
2022-05-26 10:15:00,NSE:NIFTY1!,16034.55,16034.55,16011.2,16016.6,329100.0
2022-05-26 10:30:00,NSE:NIFTY1!,16016.75,16029.0,15951.2,15952.55,502700.0
2022-05-26 10:45:00,NSE:NIFTY1!,15954.35,15964.3,15913.5,15925.0,403450.0
2022-05-26 11:00:00,NSE:NIFTY1!,15926.35,15927.7,15893.55,15916.2,319850.0
2022-05-26 11:15:00,NSE:NIFTY1!,15918.0,15926.0,15900.1,15911.75,202250.0
2022-05-26 11:30:00,NSE:NIFTY1!,15912.5,15933.75,15891.7,15900.6,601150.0
2022-05-26 11:45:00,NSE:NIFTY1!,15897.6,15908.7,15885.1,15896.0,197600.0
2022-05-26 12:00:00,NSE:NIFTY1!,15896.15,15919.8,15895.8,15902.15,170400.0
2022-05-26 12:15:00,NSE:NIFTY1!,15902.9,15929.8,15898.8,15922.0,989150.0
2022-05-26 12:30:00,NSE:NIFTY1!,15923.3,15950.75,15900.3,15908.25,554200.0
2022-05-26 12:45:00,NSE:NIFTY1!,15905.1,15953.1,15902.0,15950.0,1137950.0
2022-05-26 13:00:00,NSE:NIFTY1!,15949.8,15979.95,15939.15,15972.45,442700.0
2022-05-26 13:15:00,NSE:NIFTY1!,15972.45,16094.95,15972.45,16093.55,943750.0
2022-05-26 13:30:00,NSE:NIFTY1!,16094.95,16156.1,16094.95,16127.55,707100.0
2022-05-26 13:45:00,NSE:NIFTY1!,16126.5,16164.35,16109.5,16141.95,364500.0
2022-05-26 14:00:00,NSE:NIFTY1!,16142.65,16149.1,16070.9,16090.15,338800.0
2022-05-26 14:15:00,NSE:NIFTY1!,16093.0,16107.55,16062.0,16080.05,218750.0
2022-05-26 14:30:00,NSE:NIFTY1!,16080.35,16142.6,16080.35,16124.0,903150.0
2022-05-26 14:45:00,NSE:NIFTY1!,16123.0,16143.75,16080.15,16139.15,230800.0
2022-05-26 15:00:00,NSE:NIFTY1!,16138.75,16178.7,16136.75,16171.45,338950.0
2022-05-26 15:15:00,NSE:NIFTY1!,16171.45,16175.0,16133.6,16159.75,426750.0
2022-05-26 15:30:00,NSE:NIFTY1!,16160.55,16172.95,16159.9,16169.05,481550.0
2022-05-27 09:30:00,NSE:NIFTY1!,16300.05,16323.7,16248.9,16308.05,1320250.0
2022-05-27 09:45:00,NSE:NIFTY1!,16309.0,16319.8,16277.0,16308.7,603100.0
2022-05-27 10:00:00,NSE:NIFTY1!,16310.35,16314.9,16271.6,16305.0,353250.0
2022-05-27 10:15:00,NSE:NIFTY1!,16304.0,16305.5,16250.2,16273.8,496750.0
2022-05-27 10:30:00,NSE:NIFTY1!,16274.1,16279.0,16237.1,16255.0,335900.0
2022-05-27 10:45:00,NSE:NIFTY1!,16254.45,16289.0,16222.4,16275.0,402200.0
2022-05-27 11:00:00,NSE:NIFTY1!,16273.15,16277.0,16231.15,16237.1,231300.0
2022-05-27 11:15:00,NSE:NIFTY1!,16238.0,16257.9,16226.0,16242.15,229800.0
2022-05-27 11:30:00,NSE:NIFTY1!,16242.65,16265.0,16216.8,16256.05,314850.0
2022-05-27 11:45:00,NSE:NIFTY1!,16256.7,16262.95,16235.65,16241.45,161550.0
2022-05-27 12:00:00,NSE:NIFTY1!,16243.6,16256.0,16226.65,16242.85,174800.0
2022-05-27 12:15:00,NSE:NIFTY1!,16241.45,16255.0,16201.05,16221.9,345750.0
2022-05-27 12:30:00,NSE:NIFTY1!,16219.4,16281.0,16212.0,16274.5,453250.0
2022-05-27 12:45:00,NSE:NIFTY1!,16272.85,16293.05,16262.5,16272.65,344600.0
2022-05-27 13:00:00,NSE:NIFTY1!,16274.2,16286.0,16256.5,16280.3,219450.0
2022-05-27 13:15:00,NSE:NIFTY1!,16283.0,16303.0,16273.2,16296.0,263950.0
2022-05-27 13:30:00,NSE:NIFTY1!,16296.0,16337.45,16286.1,16332.7,563550.0
2022-05-27 13:45:00,NSE:NIFTY1!,16335.0,16335.85,16300.2,16328.0,323750.0
2022-05-27 14:00:00,NSE:NIFTY1!,16330.0,16348.45,16255.05,16338.2,819700.0
2022-05-27 14:15:00,NSE:NIFTY1!,16339.6,16349.1,16301.45,16309.95,647000.0
2022-05-27 14:30:00,NSE:NIFTY1!,16310.0,16322.0,16288.5,16315.15,358700.0
2022-05-27 14:45:00,NSE:NIFTY1!,16316.5,16318.3,16270.25,16285.45,371900.0
2022-05-27 15:00:00,NSE:NIFTY1!,16288.4,16329.95,16281.0,16313.0,348300.0
2022-05-27 15:15:00,NSE:NIFTY1!,16310.5,16337.65,16295.9,16319.9,567950.0
2022-05-27 15:30:00,NSE:NIFTY1!,16319.5,16340.6,16316.5,16338.0,957000.0
2022-05-30 09:30:00,NSE:NIFTY1!,16461.05,16580.0,16461.05,16572.4,1661000.0
2022-05-30 09:45:00,NSE:NIFTY1!,16573.75,16593.75,16561.2,16570.0,899000.0
2022-05-30 10:00:00,NSE:NIFTY1!,16571.0,16605.9,16571.0,16585.85,605200.0
2022-05-30 10:15:00,NSE:NIFTY1!,16586.05,16612.0,16585.0,16605.6,412150.0
2022-05-30 10:30:00,NSE:NIFTY1!,16605.5,16622.1,16584.65,16610.55,610750.0
2022-05-30 10:45:00,NSE:NIFTY1!,16611.75,16619.4,16603.0,16616.75,274850.0
2022-05-30 11:00:00,NSE:NIFTY1!,16617.0,16633.7,16610.2,16629.35,277500.0
2022-05-30 11:15:00,NSE:NIFTY1!,16630.0,16672.0,16630.0,16669.95,519800.0
2022-05-30 11:30:00,NSE:NIFTY1!,16670.0,16674.0,16647.05,16662.05,417550.0
2022-05-30 11:45:00,NSE:NIFTY1!,16662.6,16674.0,16637.2,16673.0,254750.0
2022-05-30 12:00:00,NSE:NIFTY1!,16672.0,16673.0,16647.35,16651.6,218500.0
2022-05-30 12:15:00,NSE:NIFTY1!,16653.0,16661.25,16638.95,16644.95,376850.0
2022-05-30 12:30:00,NSE:NIFTY1!,16645.95,16645.95,16617.0,16630.4,417950.0
2022-05-30 12:45:00,NSE:NIFTY1!,16630.3,16654.4,16630.3,16638.35,176350.0
2022-05-30 13:00:00,NSE:NIFTY1!,16638.35,16641.65,16617.6,16631.8,208200.0
2022-05-30 13:15:00,NSE:NIFTY1!,16632.3,16656.2,16625.0,16651.6,174300.0
2022-05-30 13:30:00,NSE:NIFTY1!,16652.95,16654.9,16635.8,16643.45,122650.0
2022-05-30 13:45:00,NSE:NIFTY1!,16643.95,16655.15,16632.1,16645.0,130600.0
2022-05-30 14:00:00,NSE:NIFTY1!,16644.35,16645.7,16620.45,16642.85,159700.0
2022-05-30 14:15:00,NSE:NIFTY1!,16644.0,16650.0,16605.05,16614.0,279650.0
2022-05-30 14:30:00,NSE:NIFTY1!,16612.2,16632.35,16592.0,16628.6,315250.0
2022-05-30 14:45:00,NSE:NIFTY1!,16627.55,16636.7,16610.0,16613.6,186250.0
2022-05-30 15:00:00,NSE:NIFTY1!,16613.0,16661.75,16612.3,16650.0,383650.0
2022-05-30 15:15:00,NSE:NIFTY1!,16648.05,16655.3,16630.6,16638.0,478100.0
2022-05-30 15:30:00,NSE:NIFTY1!,16638.55,16653.2,16635.0,16653.0,722300.0
2022-05-31 09:30:00,NSE:NIFTY1!,16589.0,16593.0,16540.0,16548.35,1210250.0
2022-05-31 09:45:00,NSE:NIFTY1!,16546.45,16564.3,16528.05,16557.1,640450.0
2022-05-31 10:00:00,NSE:NIFTY1!,16557.2,16575.0,16550.7,16570.2,371100.0
2022-05-31 10:15:00,NSE:NIFTY1!,16571.85,16604.5,16567.1,16598.55,415550.0
2022-05-31 10:30:00,NSE:NIFTY1!,16596.3,16618.0,16582.05,16615.0,324700.0
2022-05-31 10:45:00,NSE:NIFTY1!,16613.85,16650.0,16612.2,16645.0,498800.0
2022-05-31 11:00:00,NSE:NIFTY1!,16645.0,16666.0,16630.0,16659.2,510600.0
2022-05-31 11:15:00,NSE:NIFTY1!,16657.65,16667.7,16641.2,16644.9,273200.0
2022-05-31 11:30:00,NSE:NIFTY1!,16643.45,16655.0,16630.1,16634.45,219900.0
2022-05-31 11:45:00,NSE:NIFTY1!,16634.8,16644.9,16620.1,16623.55,249900.0
2022-05-31 12:00:00,NSE:NIFTY1!,16623.0,16659.9,16601.85,16659.0,369700.0
2022-05-31 12:15:00,NSE:NIFTY1!,16658.45,16676.85,16645.0,16652.95,438200.0
2022-05-31 12:30:00,NSE:NIFTY1!,16650.1,16659.25,16633.35,16650.0,277750.0
2022-05-31 12:45:00,NSE:NIFTY1!,16650.0,16656.45,16614.4,16627.05,262650.0
2022-05-31 13:00:00,NSE:NIFTY1!,16628.9,16632.0,16605.0,16620.6,244550.0
2022-05-31 13:15:00,NSE:NIFTY1!,16620.7,16633.0,16587.35,16611.05,350600.0
2022-05-31 13:30:00,NSE:NIFTY1!,16607.45,16637.95,16600.25,16613.0,263450.0
2022-05-31 13:45:00,NSE:NIFTY1!,16615.45,16665.25,16613.7,16650.8,367650.0
2022-05-31 14:00:00,NSE:NIFTY1!,16650.1,16688.85,16648.0,16683.5,449650.0
2022-05-31 14:15:00,NSE:NIFTY1!,16682.0,16691.85,16670.0,16674.45,384300.0
2022-05-31 14:30:00,NSE:NIFTY1!,16671.0,16682.0,16660.0,16673.4,245900.0
2022-05-31 14:45:00,NSE:NIFTY1!,16672.9,16678.45,16627.95,16644.85,471750.0
2022-05-31 15:00:00,NSE:NIFTY1!,16645.25,16664.0,16628.0,16635.4,245300.0
2022-05-31 15:15:00,NSE:NIFTY1!,16636.45,16637.4,16544.15,16550.0,1513450.0
2022-05-31 15:30:00,NSE:NIFTY1!,16549.1,16577.9,16542.45,16574.0,1195000.0
2022-06-01 09:30:00,NSE:NIFTY1!,16550.0,16640.0,16540.0,16606.55,1284650.0
2022-06-01 09:45:00,NSE:NIFTY1!,16608.85,16621.7,16554.0,16558.0,628150.0
2022-06-01 10:00:00,NSE:NIFTY1!,16558.65,16587.45,16535.0,16549.15,661100.0
2022-06-01 10:15:00,NSE:NIFTY1!,16548.0,16577.0,16536.95,16573.9,327250.0
2022-06-01 10:30:00,NSE:NIFTY1!,16573.7,16609.45,16567.15,16599.2,393300.0
2022-06-01 10:45:00,NSE:NIFTY1!,16600.0,16622.5,16585.9,16602.65,351600.0
2022-06-01 11:00:00,NSE:NIFTY1!,16602.35,16608.0,16584.15,16600.0,208550.0
2022-06-01 11:15:00,NSE:NIFTY1!,16600.0,16603.95,16565.0,16573.25,272200.0
2022-06-01 11:30:00,NSE:NIFTY1!,16573.95,16581.65,16552.65,16579.6,244800.0
2022-06-01 11:45:00,NSE:NIFTY1!,16579.6,16599.9,16572.4,16588.55,189550.0
2022-06-01 12:00:00,NSE:NIFTY1!,16590.0,16605.0,16571.2,16574.0,180950.0
2022-06-01 12:15:00,NSE:NIFTY1!,16572.0,16583.5,16563.5,16574.6,126350.0
2022-06-01 12:30:00,NSE:NIFTY1!,16574.6,16580.0,16554.45,16560.0,155650.0
2022-06-01 12:45:00,NSE:NIFTY1!,16561.45,16581.7,16551.7,16570.7,187000.0
2022-06-01 13:00:00,NSE:NIFTY1!,16571.75,16580.3,16555.35,16562.5,126450.0
2022-06-01 13:15:00,NSE:NIFTY1!,16563.85,16580.0,16529.05,16532.1,313650.0
2022-06-01 13:30:00,NSE:NIFTY1!,16529.05,16541.6,16490.8,16494.5,758350.0
2022-06-01 13:45:00,NSE:NIFTY1!,16492.0,16518.1,16457.05,16458.65,825400.0
2022-06-01 14:00:00,NSE:NIFTY1!,16458.35,16499.7,16453.0,16481.75,528500.0
2022-06-01 14:15:00,NSE:NIFTY1!,16484.5,16505.4,16442.0,16447.8,526000.0
2022-06-01 14:30:00,NSE:NIFTY1!,16444.8,16473.8,16441.05,16443.7,430000.0
2022-06-01 14:45:00,NSE:NIFTY1!,16442.4,16476.0,16432.25,16436.6,359600.0
2022-06-01 15:00:00,NSE:NIFTY1!,16438.65,16454.3,16425.1,16446.7,712400.0
2022-06-01 15:15:00,NSE:NIFTY1!,16448.0,16515.0,16448.0,16513.45,759550.0
2022-06-01 15:30:00,NSE:NIFTY1!,16514.9,16535.0,16508.15,16529.8,778150.0
2022-06-02 09:30:00,NSE:NIFTY1!,16448.0,16506.4,16430.0,16499.4,1856450.0
2022-06-02 09:45:00,NSE:NIFTY1!,16498.35,16509.0,16461.7,16469.6,569550.0
2022-06-02 10:00:00,NSE:NIFTY1!,16468.85,16513.0,16466.0,16502.9,418100.0
2022-06-02 10:15:00,NSE:NIFTY1!,16503.2,16524.0,16487.8,16515.65,328300.0
2022-06-02 10:30:00,NSE:NIFTY1!,16515.75,16541.85,16497.9,16529.95,430100.0
2022-06-02 10:45:00,NSE:NIFTY1!,16530.0,16574.6,16521.4,16527.85,949350.0
2022-06-02 11:00:00,NSE:NIFTY1!,16527.65,16534.65,16475.75,16492.5,606250.0
2022-06-02 11:15:00,NSE:NIFTY1!,16490.5,16502.0,16468.45,16494.35,316350.0
2022-06-02 11:30:00,NSE:NIFTY1!,16492.3,16518.1,16484.05,16518.1,191100.0
2022-06-02 11:45:00,NSE:NIFTY1!,16517.1,16544.85,16513.4,16530.0,444550.0
2022-06-02 12:00:00,NSE:NIFTY1!,16529.8,16549.95,16511.3,16533.6,207200.0
2022-06-02 12:15:00,NSE:NIFTY1!,16534.3,16540.0,16523.0,16531.0,109350.0
2022-06-02 12:30:00,NSE:NIFTY1!,16529.8,16570.0,16529.0,16563.6,254100.0
2022-06-02 12:45:00,NSE:NIFTY1!,16564.75,16593.0,16554.45,16567.0,622150.0
2022-06-02 13:00:00,NSE:NIFTY1!,16565.5,16584.55,16545.65,16577.65,234200.0
2022-06-02 13:15:00,NSE:NIFTY1!,16575.2,16587.95,16549.15,16569.9,274350.0
2022-06-02 13:30:00,NSE:NIFTY1!,16566.0,16566.0,16532.65,16557.55,220050.0
2022-06-02 13:45:00,NSE:NIFTY1!,16558.75,16597.35,16540.95,16591.35,324400.0
2022-06-02 14:00:00,NSE:NIFTY1!,16590.1,16610.0,16578.95,16601.3,557900.0
2022-06-02 14:15:00,NSE:NIFTY1!,16599.1,16621.3,16592.85,16620.0,442550.0
2022-06-02 14:30:00,NSE:NIFTY1!,16620.0,16630.0,16596.0,16600.0,553750.0
2022-06-02 14:45:00,NSE:NIFTY1!,16599.95,16622.75,16595.0,16606.8,332450.0
2022-06-02 15:00:00,NSE:NIFTY1!,16606.1,16645.0,16603.05,16626.0,464900.0
2022-06-02 15:15:00,NSE:NIFTY1!,16624.45,16631.0,16583.05,16625.45,601750.0
2022-06-02 15:30:00,NSE:NIFTY1!,16625.75,16638.0,16622.0,16629.0,845250.0
2022-06-03 09:30:00,NSE:NIFTY1!,16761.5,16790.0,16740.0,16770.1,1384850.0
2022-06-03 09:45:00,NSE:NIFTY1!,16770.25,16773.95,16743.5,16755.0,477450.0
2022-06-03 10:00:00,NSE:NIFTY1!,16754.8,16770.0,16752.95,16767.85,307900.0
2022-06-03 10:15:00,NSE:NIFTY1!,16767.85,16779.75,16736.5,16750.6,359700.0
2022-06-03 10:30:00,NSE:NIFTY1!,16752.0,16752.0,16727.0,16728.75,298000.0
2022-06-03 10:45:00,NSE:NIFTY1!,16728.4,16745.75,16718.2,16722.45,274300.0
2022-06-03 11:00:00,NSE:NIFTY1!,16722.65,16746.75,16713.15,16746.0,283150.0
2022-06-03 11:15:00,NSE:NIFTY1!,16745.0,16752.4,16722.45,16734.65,148050.0
2022-06-03 11:30:00,NSE:NIFTY1!,16737.0,16742.9,16725.0,16742.75,94000.0
2022-06-03 11:45:00,NSE:NIFTY1!,16742.65,16759.95,16740.0,16758.0,172600.0
2022-06-03 12:00:00,NSE:NIFTY1!,16758.0,16763.6,16747.0,16755.0,215350.0
2022-06-03 12:15:00,NSE:NIFTY1!,16754.2,16767.0,16751.25,16759.15,129000.0
2022-06-03 12:30:00,NSE:NIFTY1!,16759.7,16765.4,16725.5,16735.0,254800.0
2022-06-03 12:45:00,NSE:NIFTY1!,16734.0,16734.0,16696.05,16728.0,574500.0
2022-06-03 13:00:00,NSE:NIFTY1!,16729.95,16734.55,16688.7,16708.0,370800.0
2022-06-03 13:15:00,NSE:NIFTY1!,16706.95,16725.0,16691.0,16713.2,226850.0
2022-06-03 13:30:00,NSE:NIFTY1!,16712.2,16723.0,16682.55,16685.05,198850.0
2022-06-03 13:45:00,NSE:NIFTY1!,16685.55,16687.45,16661.15,16670.15,506050.0
2022-06-03 14:00:00,NSE:NIFTY1!,16672.9,16695.5,16656.0,16684.1,280350.0
2022-06-03 14:15:00,NSE:NIFTY1!,16684.0,16723.0,16675.4,16711.8,375250.0
2022-06-03 14:30:00,NSE:NIFTY1!,16711.25,16718.0,16631.55,16650.9,670650.0
2022-06-03 14:45:00,NSE:NIFTY1!,16650.0,16671.0,16631.15,16655.0,421600.0
2022-06-03 15:00:00,NSE:NIFTY1!,16656.85,16656.95,16595.0,16596.95,621900.0
2022-06-03 15:15:00,NSE:NIFTY1!,16595.25,16615.0,16578.0,16603.7,683150.0
2022-06-03 15:30:00,NSE:NIFTY1!,16603.85,16635.0,16594.0,16601.0,725350.0
2022-06-06 09:30:00,NSE:NIFTY1!,16550.0,16594.05,16481.7,16489.55,1126950.0
2022-06-06 09:45:00,NSE:NIFTY1!,16484.0,16493.95,16460.0,16487.05,967100.0
2022-06-06 10:00:00,NSE:NIFTY1!,16487.1,16549.0,16487.1,16522.7,643450.0
2022-06-06 10:15:00,NSE:NIFTY1!,16522.75,16543.95,16505.05,16507.9,247650.0
2022-06-06 10:30:00,NSE:NIFTY1!,16508.0,16542.9,16494.0,16520.0,298450.0
2022-06-06 10:45:00,NSE:NIFTY1!,16518.85,16521.2,16497.45,16506.15,178200.0
2022-06-06 11:00:00,NSE:NIFTY1!,16506.4,16526.9,16495.2,16519.0,188600.0
2022-06-06 11:15:00,NSE:NIFTY1!,16520.25,16530.95,16505.0,16505.25,133550.0
2022-06-06 11:30:00,NSE:NIFTY1!,16505.15,16514.3,16498.0,16509.0,166900.0
2022-06-06 11:45:00,NSE:NIFTY1!,16508.9,16513.0,16482.05,16500.0,234950.0
2022-06-06 12:00:00,NSE:NIFTY1!,16499.25,16536.95,16489.05,16529.6,233300.0
2022-06-06 12:15:00,NSE:NIFTY1!,16530.0,16565.0,16521.15,16564.9,369550.0
2022-06-06 12:30:00,NSE:NIFTY1!,16563.0,16574.15,16537.15,16553.35,301800.0
2022-06-06 12:45:00,NSE:NIFTY1!,16557.6,16569.0,16546.85,16564.75,168350.0
2022-06-06 13:00:00,NSE:NIFTY1!,16565.0,16593.0,16560.0,16575.85,410650.0
2022-06-06 13:15:00,NSE:NIFTY1!,16578.7,16583.65,16556.85,16562.2,244600.0
2022-06-06 13:30:00,NSE:NIFTY1!,16563.9,16598.8,16554.0,16586.95,291100.0
2022-06-06 13:45:00,NSE:NIFTY1!,16586.05,16603.0,16565.0,16598.0,349250.0
2022-06-06 14:00:00,NSE:NIFTY1!,16597.0,16613.8,16582.85,16611.1,330550.0
2022-06-06 14:15:00,NSE:NIFTY1!,16613.9,16621.75,16594.0,16611.95,347000.0
2022-06-06 14:30:00,NSE:NIFTY1!,16609.95,16612.95,16561.0,16587.4,456650.0
2022-06-06 14:45:00,NSE:NIFTY1!,16586.35,16598.0,16571.6,16590.25,234850.0
2022-06-06 15:00:00,NSE:NIFTY1!,16591.65,16616.0,16575.05,16607.35,300300.0
2022-06-06 15:15:00,NSE:NIFTY1!,16605.95,16609.65,16568.05,16585.05,389300.0
2022-06-06 15:30:00,NSE:NIFTY1!,16582.6,16588.65,16574.55,16587.05,415150.0
2022-06-07 09:30:00,NSE:NIFTY1!,16487.0,16490.0,16430.0,16442.55,1684450.0
2022-06-07 09:45:00,NSE:NIFTY1!,16442.35,16452.95,16421.4,16435.6,848750.0
